s3_number	s5_number	s3_proteins	s5_proteins	s3_avg_spearman	s5_avg_spearman	s3_size	s5_size
0	32	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'C0H5H0', 'O96230', 'Q8I2V9', 'Q8IIV8', 'Q8IKB2', 'C0H4Y6'}	0.2466666666666666	0.3262725779967158	16	6
0	33	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IIA4', 'Q8IIW2', 'Q8ILP6', 'Q8I246', 'Q8IBS3', 'Q8IDZ9'}	0.2466666666666666	0.9130261197717966	16	6
0	34	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IEK3', 'Q8IKR1', 'Q8IIU8', 'Q8IJC6', 'Q8IIM8', 'C6KT23', 'Q8IAX6', 'Q8I4U5', 'Q8IL58', 'Q8IET7', 'Q8IB24', 'Q8IJV6', 'Q9TY99', 'Q8ILL3', 'Q8I5H4', 'Q8IEQ1', 'C0H4L1', 'Q8IIB4', 'Q8I487', 'Q6ZMA8', 'C0H4A6', 'O00806', 'Q8IBY4', 'Q8I0V2', 'Q8I431', 'Q8IK15', 'Q8IKW5', 'O97285', 'Q8IKH8', 'Q8ID28', 'Q8IJ34', 'Q8IM10', 'Q8II61', 'Q8IE10', 'C0H5C2', 'Q8IAX8', 'Q8ILK3', 'K7NTP5', 'Q8ILL2', 'Q8I3R0', 'Q8IDB0', 'Q8IIA2', 'Q8IL02', 'O97249', 'O97313', 'Q8IJX8', 'Q8IKX4', 'Q8IBV7', 'Q8IIV1', 'A0A5K1K8V8', 'Q8IAX5', 'Q8IDR9', 'Q8I3T8', 'C6KT18', 'Q8IKM5', 'C6KT25', 'Q6ZMA7', 'C6KT19', 'Q8IIV2', 'O77381', 'Q8ILI2', 'Q8I0P6', 'Q8IDN6', 'Q8IDK7', 'Q8IJM9'}	0.2466666666666666	0.5393013452065175	16	65
0	35	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q6ZMA8', 'Q8I280', 'Q8IDS0', 'Q76NM6', 'Q8I2H3', 'Q8IE84', 'Q8IEP9'}	0.2466666666666666	0.6412151067323478	16	7
0	36	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IIR7', 'Q8I3J0', 'Q8I2W3', 'C0H4U4', 'Q8I5H2', 'Q8ILI6', 'Q8I608'}	0.2466666666666666	0.504480412854797	16	7
0	37	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'O77323', 'Q8IJA0', 'Q8IBI3', 'Q8II71', 'Q8IDZ8', 'O97282', 'Q8IAR3', 'A0A5K1K7U1', 'Q8IJM0', 'Q8I6T3', 'Q8I261', 'Q8IJT1', 'C6KST3', 'C6KST5', 'O96220', 'A0A5K1K9F3', 'O97247', 'Q7K6A9', 'Q8IDG3', 'Q8IIJ6', 'C6KT34', 'Q8IDG2', 'Q8IJW0', 'O77396', 'Q8IJN9', 'Q8I0U7', 'Q8II43', 'Q8I5C4', 'Q8IK90', 'Q8II82', 'C0H4C7', 'Q8IBR6', 'O96153', 'C0H5I7', 'Q8IKC9'}	0.2466666666666666	0.7440683859750795	16	35
0	38	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8I3I6', 'Q8I2X4', 'Q8II80', 'Q8ILG6'}	0.2466666666666666	0.6439244663382594	16	4
0	39	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IEJ6', 'Q8IBM9', 'P61076', 'C6KSV3', 'C6KTA3', 'Q8IEA6', 'O97227', 'Q8IFP3', 'Q8I0X1'}	0.2466666666666666	0.2929363363538698	16	9
0	40	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IKF0', 'Q8I0V4', 'Q8III5', 'A0A5K1K910', 'Q7KQL5', 'Q9TY94'}	0.2466666666666666	0.4460755336617404	16	6
0	41	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IEJ6', 'Q8I0X1', 'P61076', 'C6KSV3', 'Q8IEA6', 'O97227', 'Q8IL11'}	0.2466666666666666	0.3985876385838437	16	7
0	42	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'C0H571', 'C6KSV8', 'Q8IBN4', 'Q8I484', 'Q8I2X3', 'Q8I5J2'}	0.2466666666666666	0.2787848932676519	16	6
0	43	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8ILC1', 'Q8IC01', 'Q8IDE7', 'Q8I3J0', 'Q8III6', 'A0A5K1K963', 'Q8IHY0'}	0.2466666666666666	0.7529673938540932	16	7
0	44	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q6ZLZ9', 'Q7KQL9', 'O97247', 'Q8I374', 'C6KTA3', 'Q8IKT2', 'Q8ILQ7', 'Q8II24', 'Q8ID43', 'Q8IDF6', 'C0H5I7', 'Q8IJN9', 'Q8IIG6', 'O97282', 'Q8ILA4', 'Q8IFP3', 'Q8I5C4'}	0.2466666666666666	0.5276405389742103	16	17
0	45	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IKC8', 'Q8I476', 'Q8IFM9', 'Q8IJ76', 'Q8I4T3', 'Q8IBB9', 'Q8I2F2', 'Q9TY99', 'Q8I0U8', 'Q8IIX5', 'Q8IM45', 'Q8I2F4', 'Q8IBN4', 'Q8II72', 'Q8IIF0', 'Q8IFM0', 'C0H571', 'C6S3H3', 'Q8I490', 'Q8IJF6', 'Q6ZMA7', 'Q8IKY4'}	0.2466666666666666	0.3556341280068024	16	22
0	46	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IKJ0', 'Q8IBV7', 'Q8IJM9', 'Q8IJ28'}	0.2466666666666666	0.4968801313628898	16	4
0	47	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IAR6', 'Q8IC05', 'Q8I1V1', 'Q8ILE3', 'Q8IEQ1', 'Q8IKH3', 'Q8IJM0', 'Q8I5M9'}	0.2466666666666666	0.7862244897959182	16	8
0	48	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8I0V4', 'Q8I2I2', 'Q8I463', 'Q8IB14', 'Q8IKQ9'}	0.2466666666666666	0.5660591133004924	16	5
0	49	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8III8', 'Q8I3X4', 'Q8IE66', 'P50250', 'Q8IKT2', 'Q8I5B6', 'C6KT25', 'Q8I5P5', 'Q76NM3'}	0.2466666666666666	0.328215654077723	16	9
0	50	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8ILB6', 'A0A144A3N9', 'Q8I5H2', 'Q8IIG6', 'Q8ILI6', 'C0H4V6', 'Q76NN6', 'Q8I5Y9', 'Q76NM3'}	0.2466666666666666	0.4837712096332786	16	9
0	51	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8I1S0', 'Q8IKH3', 'A0A143ZY58', 'Q8IM66'}	0.2466666666666666	0.7564860426929391	16	4
0	52	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8ILZ7', 'O97306', 'Q8IK89', 'Q8IJX3'}	0.2466666666666666	0.2518062397372742	16	4
0	53	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q76NM6', 'Q8I2I2', 'Q8IKX4', 'Q8IJS2'}	0.2466666666666666	0.3651067323481116	16	4
0	54	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IL75', 'Q8IC43', 'Q8I2I2', 'Q8I3N3', 'Q8IBN4', 'Q8IEU2'}	0.2466666666666666	0.2319540229885057	16	6
0	55	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IKQ9', 'Q8IKK7', 'Q8I0V4', 'Q8IIX0', 'Q8I463', 'Q8IB14', 'A0A144A1R5', 'Q8IJ34', 'O97249'}	0.2466666666666666	0.4719485495347563	16	9
0	56	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'O97306', 'Q8ILZ7', 'Q8IK89', 'Q8IKP1', 'O97285', 'Q8I5H4'}	0.2466666666666666	0.2684400656814449	16	6
0	57	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IC05', 'Q76NM6', 'Q8I320', 'Q7KQL5', 'Q8IJS2', 'Q8IFP2'}	0.2466666666666666	0.3605254515599342	16	6
0	58	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IL80', 'Q8ILX1', 'Q7KQL8', 'Q8IAM2'}	0.2466666666666666	0.6013957307060754	16	4
0	59	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q76NM4', 'Q8I492', 'Q8IHR8', 'Q8I6U6', 'C0H516'}	0.2466666666666666	0.3102463054187191	16	5
0	60	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'P61074', 'Q8I3A1', 'Q8I467', 'C0H4U4', 'Q7KQJ9'}	0.2466666666666666	0.4544827586206895	16	5
0	61	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'O97320', 'Q8IB31'}	0.2466666666666666	0.4965517241379309	16	2
0	62	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8I3Y6', 'Q8IBZ4', 'Q8IBR6', 'C0H4C7', 'Q8I3A4', 'Q8II82', 'Q8ILS7'}	0.2466666666666666	0.7596330342031379	16	7
0	63	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'A0A5K1K967', 'Q8IL48', 'C6KSV2', 'C6KTA3'}	0.2466666666666666	0.8584564860426928	16	4
0	64	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'C6S3G2', 'C6KT09', 'Q8I3N3', 'O96252'}	0.2466666666666666	0.6178160919540229	16	4
0	65	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8I5B3', 'O96221', 'Q8I5L6', 'Q8I1S0', 'Q8ILX1', 'Q8IB60'}	0.2466666666666666	0.6438752052545154	16	6
0	66	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IKS0', 'Q8IK83', 'Q8IM24', 'Q8IKW0'}	0.2466666666666666	0.5822121508355959	16	4
0	67	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IIR8', 'P27362', 'Q8IE67'}	0.2466666666666666	0.2458128078817733	16	3
0	68	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8I3A1', 'Q8I5Q3', 'C6S3I6', 'Q8II42'}	0.2466666666666666	0.7511600969548597	16	4
0	69	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8III8', 'Q8I3X4', 'A0A5K1K9E5', 'Q8I5B6', 'Q8IEU2'}	0.2466666666666666	0.2456157635467979	16	5
0	70	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q76NM4', 'Q8I274', 'Q8I3W9', 'Q8IIK8', 'A0A5K1K8H7', 'C0H516'}	0.2466666666666666	0.601247947454844	16	6
0	71	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8ILB6', 'O77389', 'C0H4V6', 'Q8I546'}	0.2466666666666666	0.5826765188834153	16	4
0	72	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IIT3', 'Q8I5V6', 'C0H4W2', 'Q8I3Q7'}	0.2466666666666666	0.7723316912972084	16	4
0	73	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IDE7', 'Q8IC01', 'A0A5K1K8Y8', 'Q8IHY0'}	0.2466666666666666	0.7861247947454842	16	4
0	74	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IIA4', 'Q8IL94', 'Q8ILP6', 'Q8IBS3', 'Q8IDK7', 'Q8IDZ9'}	0.2466666666666666	0.6517880334330534	16	6
0	75	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IM16', 'Q8IM15'}	0.2466666666666666	0.6147783251231526	16	2
0	76	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8I2G1', 'Q8IJ56', 'Q8ILP3', 'Q8I544'}	0.2466666666666666	0.7038107939934141	16	4
0	77	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8ILE3', 'Q8I2Q0'}	0.2466666666666666	0.7448275862068964	16	2
0	78	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8I2W2', 'Q8IAU7', 'Q8IEC8', 'Q8IL86'}	0.2466666666666666	0.7774220032840721	16	4
0	79	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IHR8', 'Q76NM4', 'Q7K6A5', 'C0H516'}	0.2466666666666666	0.4908045977011492	16	4
0	80	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q7KQL9', 'Q8ID43', 'Q7KQM0', 'Q8IIG6', 'C6KT50', 'Q8IJI7'}	0.2466666666666666	0.5108374384236452	16	6
0	81	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8ILB6', 'Q8IDN4', 'Q8I5H2', 'Q8ILI6', 'C0H4V6', 'Q8I5Y9'}	0.2466666666666666	0.5186206896551723	16	6
0	82	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8I623', 'Q8I431', 'O97319', 'Q8IDN6', 'Q8IJ34', 'O97249'}	0.2466666666666666	0.5863054187192117	16	6
0	83	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'A0A143ZX41', 'Q8I487'}	0.2466666666666666	0.1773399014778324	16	2
0	84	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IDE7', 'Q8I2J3', 'Q8IHY0', 'Q8IC01'}	0.2466666666666666	0.6623152709359604	16	4
0	85	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8IM26', 'Q8IJT0'}	0.2466666666666666	-0.0881773399014778	16	2
0	86	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8I608', 'Q8IIR9', 'Q8I5H2', 'Q7KQK6'}	0.2466666666666666	0.52807881773399	16	4
0	87	{'Q8IKF0', 'C6KSV0', 'K7NTP5', 'Q8IIV2', 'Q8I0V2', 'Q8I5L6', 'Q8IBV7', 'Q8IK89', 'Q8IIV1', 'Q8IET7', 'Q8I0P6', 'Q8IB24', 'O97285', 'C6KT18', 'Q8IKG9', 'Q8I5H4'}	{'Q8ILF4', 'Q8ILF6'}	0.2466666666666666	0.882758620689655	16	2
